"id","journal","pubYear","n_authors","auth_cat"
21532,"Journal of Social Work","2004",1,"1"
21533,"Journal of Social Work","2004",2,"2"
21534,"Journal of Social Work","2004",1,"1"
21713,"Journal of Social Work","2004",1,"1"
21714,"Journal of Social Work","2004",1,"1"
21715,"Journal of Social Work","2004",3,"3"
21716,"Journal of Social Work","2004",1,"1"
21717,"Journal of Social Work","2004",1,"1"
21718,"Journal of Social Work","2004",1,"1"
20397,"Journal of Social Work","2005",1,"1"
20398,"Journal of Social Work","2005",3,"3"
20399,"Journal of Social Work","2005",2,"2"
20400,"Journal of Social Work","2005",4,"4+"
20401,"Journal of Social Work","2005",1,"1"
20634,"Journal of Social Work","2005",1,"1"
20635,"Journal of Social Work","2005",2,"2"
20636,"Journal of Social Work","2005",2,"2"
20637,"Journal of Social Work","2005",1,"1"
20638,"Journal of Social Work","2005",3,"3"
20766,"Journal of Social Work","2005",2,"2"
20841,"Journal of Social Work","2005",1,"1"
20842,"Journal of Social Work","2005",1,"1"
20843,"Journal of Social Work","2005",1,"1"
20844,"Journal of Social Work","2005",1,"1"
20845,"Journal of Social Work","2005",2,"2"
20846,"Journal of Social Work","2005",1,"1"
19376,"Journal of Social Work","2006",1,"1"
19377,"Journal of Social Work","2006",4,"4+"
19378,"Journal of Social Work","2006",1,"1"
19379,"Journal of Social Work","2006",1,"1"
19380,"Journal of Social Work","2006",2,"2"
19381,"Journal of Social Work","2006",1,"1"
19382,"Journal of Social Work","2006",2,"2"
19383,"Journal of Social Work","2006",1,"1"
19619,"Journal of Social Work","2006",1,"1"
19620,"Journal of Social Work","2006",3,"3"
19621,"Journal of Social Work","2006",1,"1"
19622,"Journal of Social Work","2006",1,"1"
19892,"Journal of Social Work","2006",2,"2"
19893,"Journal of Social Work","2006",4,"4+"
19894,"Journal of Social Work","2006",1,"1"
19895,"Journal of Social Work","2006",1,"1"
19896,"Journal of Social Work","2006",2,"2"
18188,"Journal of Social Work","2007",1,"1"
18189,"Journal of Social Work","2007",2,"2"
18190,"Journal of Social Work","2007",3,"3"
18191,"Journal of Social Work","2007",2,"2"
18192,"Journal of Social Work","2007",3,"3"
18193,"Journal of Social Work","2007",2,"2"
18440,"Journal of Social Work","2007",1,"1"
18441,"Journal of Social Work","2007",2,"2"
18442,"Journal of Social Work","2007",1,"1"
18443,"Journal of Social Work","2007",3,"3"
18444,"Journal of Social Work","2007",4,"4+"
18445,"Journal of Social Work","2007",2,"2"
18718,"Journal of Social Work","2007",1,"1"
18719,"Journal of Social Work","2007",1,"1"
18720,"Journal of Social Work","2007",1,"1"
18721,"Journal of Social Work","2007",1,"1"
18722,"Journal of Social Work","2007",1,"1"
17174,"Journal of Social Work","2008",2,"2"
17175,"Journal of Social Work","2008",1,"1"
17176,"Journal of Social Work","2008",1,"1"
17177,"Journal of Social Work","2008",2,"2"
17376,"Journal of Social Work","2008",1,"1"
17377,"Journal of Social Work","2008",1,"1"
17378,"Journal of Social Work","2008",2,"2"
17379,"Journal of Social Work","2008",1,"1"
17616,"Journal of Social Work","2008",2,"2"
17617,"Journal of Social Work","2008",2,"2"
17618,"Journal of Social Work","2008",1,"1"
17619,"Journal of Social Work","2008",2,"2"
18114,"Journal of Social Work","2008",1,"1"
18115,"Journal of Social Work","2008",1,"1"
18116,"Journal of Social Work","2008",1,"1"
18117,"Journal of Social Work","2008",2,"2"
18118,"Journal of Social Work","2008",3,"3"
48935,"Journal of Social Work","2008",2,"2"
15965,"Journal of Social Work","2009",3,"3"
15966,"Journal of Social Work","2009",1,"1"
15967,"Journal of Social Work","2009",1,"1"
15968,"Journal of Social Work","2009",4,"4+"
16283,"Journal of Social Work","2009",4,"4+"
16284,"Journal of Social Work","2009",1,"1"
16285,"Journal of Social Work","2009",2,"2"
16286,"Journal of Social Work","2009",2,"2"
16570,"Journal of Social Work","2009",1,"1"
16571,"Journal of Social Work","2009",1,"1"
16572,"Journal of Social Work","2009",3,"3"
16935,"Journal of Social Work","2009",5,"4+"
16936,"Journal of Social Work","2009",1,"1"
16937,"Journal of Social Work","2009",3,"3"
16938,"Journal of Social Work","2009",4,"4+"
16939,"Journal of Social Work","2009",5,"4+"
16940,"Journal of Social Work","2009",2,"2"
14652,"Journal of Social Work","2010",2,"2"
14653,"Journal of Social Work","2010",3,"3"
14654,"Journal of Social Work","2010",3,"3"
14655,"Journal of Social Work","2010",2,"2"
14970,"Journal of Social Work","2010",2,"2"
14971,"Journal of Social Work","2010",1,"1"
14972,"Journal of Social Work","2010",1,"1"
14973,"Journal of Social Work","2010",2,"2"
15314,"Journal of Social Work","2010",2,"2"
15315,"Journal of Social Work","2010",1,"1"
15316,"Journal of Social Work","2010",2,"2"
15317,"Journal of Social Work","2010",2,"2"
15635,"Journal of Social Work","2010",1,"1"
15636,"Journal of Social Work","2010",2,"2"
15637,"Journal of Social Work","2010",2,"2"
15638,"Journal of Social Work","2010",2,"2"
15639,"Journal of Social Work","2010",1,"1"
15640,"Journal of Social Work","2010",3,"3"
13008,"Journal of Social Work","2011",10,"4+"
13009,"Journal of Social Work","2011",2,"2"
13010,"Journal of Social Work","2011",1,"1"
13011,"Journal of Social Work","2011",2,"2"
13012,"Journal of Social Work","2011",1,"1"
13013,"Journal of Social Work","2011",1,"1"
13440,"Journal of Social Work","2011",1,"1"
13441,"Journal of Social Work","2011",1,"1"
13442,"Journal of Social Work","2011",3,"3"
13443,"Journal of Social Work","2011",1,"1"
13444,"Journal of Social Work","2011",5,"4+"
13614,"Journal of Social Work","2011",1,"1"
13615,"Journal of Social Work","2011",2,"2"
13616,"Journal of Social Work","2011",3,"3"
13617,"Journal of Social Work","2011",1,"1"
13618,"Journal of Social Work","2011",2,"2"
14255,"Journal of Social Work","2011",5,"4+"
14256,"Journal of Social Work","2011",4,"4+"
14257,"Journal of Social Work","2011",1,"1"
14258,"Journal of Social Work","2011",2,"2"
14259,"Journal of Social Work","2011",1,"1"
14260,"Journal of Social Work","2011",2,"2"
11874,"Journal of Social Work","2012",1,"1"
11875,"Journal of Social Work","2012",1,"1"
11876,"Journal of Social Work","2012",1,"1"
11877,"Journal of Social Work","2012",4,"4+"
11957,"Journal of Social Work","2012",5,"4+"
11958,"Journal of Social Work","2012",1,"1"
11959,"Journal of Social Work","2012",6,"4+"
11960,"Journal of Social Work","2012",4,"4+"
11961,"Journal of Social Work","2012",1,"1"
12187,"Journal of Social Work","2012",3,"3"
12188,"Journal of Social Work","2012",1,"1"
12189,"Journal of Social Work","2012",1,"1"
12190,"Journal of Social Work","2012",4,"4+"
12191,"Journal of Social Work","2012",1,"1"
12192,"Journal of Social Work","2012",2,"2"
12456,"Journal of Social Work","2012",2,"2"
12457,"Journal of Social Work","2012",3,"3"
12458,"Journal of Social Work","2012",1,"1"
12459,"Journal of Social Work","2012",1,"1"
12460,"Journal of Social Work","2012",10,"4+"
12461,"Journal of Social Work","2012",2,"2"
12644,"Journal of Social Work","2012",2,"2"
12645,"Journal of Social Work","2012",1,"1"
12646,"Journal of Social Work","2012",3,"3"
12647,"Journal of Social Work","2012",1,"1"
12648,"Journal of Social Work","2012",1,"1"
12864,"Journal of Social Work","2012",1,"1"
12865,"Journal of Social Work","2012",3,"3"
12866,"Journal of Social Work","2012",1,"1"
12867,"Journal of Social Work","2012",2,"2"
12868,"Journal of Social Work","2012",1,"1"
12869,"Journal of Social Work","2012",2,"2"
10332,"Journal of Social Work","2013",1,"1"
10333,"Journal of Social Work","2013",2,"2"
10334,"Journal of Social Work","2013",1,"1"
10335,"Journal of Social Work","2013",1,"1"
10336,"Journal of Social Work","2013",2,"2"
10651,"Journal of Social Work","2013",4,"4+"
10652,"Journal of Social Work","2013",3,"3"
10653,"Journal of Social Work","2013",9,"4+"
10654,"Journal of Social Work","2013",1,"1"
10655,"Journal of Social Work","2013",3,"3"
10913,"Journal of Social Work","2013",4,"4+"
10914,"Journal of Social Work","2013",1,"1"
10915,"Journal of Social Work","2013",3,"3"
10916,"Journal of Social Work","2013",3,"3"
10917,"Journal of Social Work","2013",2,"2"
11140,"Journal of Social Work","2013",1,"1"
11141,"Journal of Social Work","2013",4,"4+"
11142,"Journal of Social Work","2013",3,"3"
11143,"Journal of Social Work","2013",5,"4+"
11144,"Journal of Social Work","2013",2,"2"
11145,"Journal of Social Work","2013",1,"1"
11379,"Journal of Social Work","2013",1,"1"
11380,"Journal of Social Work","2013",3,"3"
11381,"Journal of Social Work","2013",2,"2"
11382,"Journal of Social Work","2013",12,"4+"
11383,"Journal of Social Work","2013",2,"2"
11659,"Journal of Social Work","2013",2,"2"
11660,"Journal of Social Work","2013",3,"3"
11661,"Journal of Social Work","2013",1,"1"
11662,"Journal of Social Work","2013",1,"1"
11663,"Journal of Social Work","2013",1,"1"
2636,"Journal of Social Work & Human Sexuality","1989",2,"2"
2637,"Journal of Social Work & Human Sexuality","1989",1,"1"
2638,"Journal of Social Work & Human Sexuality","1989",1,"1"
2639,"Journal of Social Work & Human Sexuality","1989",3,"3"
2640,"Journal of Social Work & Human Sexuality","1989",1,"1"
2641,"Journal of Social Work & Human Sexuality","1989",2,"2"
2642,"Journal of Social Work & Human Sexuality","1989",2,"2"
2643,"Journal of Social Work & Human Sexuality","1989",1,"1"
2644,"Journal of Social Work & Human Sexuality","1989",1,"1"
2645,"Journal of Social Work & Human Sexuality","1989",1,"1"
132,"Journal of Social Work & Human Sexuality","1993",1,"1"
133,"Journal of Social Work & Human Sexuality","1993",2,"2"
134,"Journal of Social Work & Human Sexuality","1993",1,"1"
135,"Journal of Social Work & Human Sexuality","1993",1,"1"
136,"Journal of Social Work & Human Sexuality","1993",2,"2"
137,"Journal of Social Work & Human Sexuality","1993",1,"1"
138,"Journal of Social Work & Human Sexuality","1993",1,"1"
139,"Journal of Social Work & Human Sexuality","1993",2,"2"
120369,"Journal of Social Work & Human Sexuality","1993",1,"1"
120370,"Journal of Social Work & Human Sexuality","1993",1,"1"
120371,"Journal of Social Work & Human Sexuality","1993",1,"1"
120372,"Journal of Social Work & Human Sexuality","1993",1,"1"
120373,"Journal of Social Work & Human Sexuality","1993",1,"1"
120376,"Journal of Social Work & Human Sexuality","1993",1,"1"
120377,"Journal of Social Work & Human Sexuality","1993",1,"1"
120378,"Journal of Social Work & Human Sexuality","1993",1,"1"
120381,"Journal of Social Work & Human Sexuality","1993",1,"1"
120382,"Journal of Social Work & Human Sexuality","1993",1,"1"
120383,"Journal of Social Work & Human Sexuality","1993",1,"1"
120384,"Journal of Social Work & Human Sexuality","1993",1,"1"
120387,"Journal of Social Work & Human Sexuality","1993",1,"1"
120388,"Journal of Social Work & Human Sexuality","1993",1,"1"
120389,"Journal of Social Work & Human Sexuality","1993",1,"1"
120390,"Journal of Social Work & Human Sexuality","1993",1,"1"
120391,"Journal of Social Work & Human Sexuality","1993",1,"1"
120394,"Journal of Social Work & Human Sexuality","1993",2,"2"
120395,"Journal of Social Work & Human Sexuality","1993",2,"2"
120399,"Journal of Social Work & Human Sexuality","1993",1,"1"
120400,"Journal of Social Work & Human Sexuality","1993",1,"1"
120401,"Journal of Social Work & Human Sexuality","1993",1,"1"
120404,"Journal of Social Work & Human Sexuality","1993",2,"2"
120405,"Journal of Social Work & Human Sexuality","1993",2,"2"
120406,"Journal of Social Work & Human Sexuality","1993",2,"2"
120407,"Journal of Social Work & Human Sexuality","1993",2,"2"
120409,"Journal of Social Work & Human Sexuality","1993",2,"2"
120410,"Journal of Social Work & Human Sexuality","1993",2,"2"
120411,"Journal of Social Work & Human Sexuality","1993",2,"2"
120412,"Journal of Social Work & Human Sexuality","1993",2,"2"
38243,"Journal of Social Work Education","1990",2,"2"
38244,"Journal of Social Work Education","1990",1,"1"
38245,"Journal of Social Work Education","1990",2,"2"
38246,"Journal of Social Work Education","1990",2,"2"
38247,"Journal of Social Work Education","1990",2,"2"
38248,"Journal of Social Work Education","1990",1,"1"
38249,"Journal of Social Work Education","1990",2,"2"
38250,"Journal of Social Work Education","1990",3,"3"
38251,"Journal of Social Work Education","1990",3,"3"
38252,"Journal of Social Work Education","1990",3,"3"
38253,"Journal of Social Work Education","1990",2,"2"
38254,"Journal of Social Work Education","1990",2,"2"
38255,"Journal of Social Work Education","1990",1,"1"
38256,"Journal of Social Work Education","1990",1,"1"
38257,"Journal of Social Work Education","1990",1,"1"
38258,"Journal of Social Work Education","1990",1,"1"
38259,"Journal of Social Work Education","1990",1,"1"
38260,"Journal of Social Work Education","1990",7,"4+"
38261,"Journal of Social Work Education","1990",2,"2"
38262,"Journal of Social Work Education","1990",2,"2"
38263,"Journal of Social Work Education","1990",1,"1"
38264,"Journal of Social Work Education","1990",2,"2"
38265,"Journal of Social Work Education","1990",1,"1"
38266,"Journal of Social Work Education","1990",1,"1"
