"","articleID","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","pubMed","psycINFO"
"1553",1553,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,1,0,2,1,1,5,2,0,1
"1554",1554,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,8,1,3,1,1,5,0,11,1,0,1
"1555",1555,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,0,0,0,1,0,1,4,0,1
"1556",1556,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,9,0,0,2,1,1,1,5,2,0,1
"1557",1557,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,1,3,1,0,5,2,0,1
"1558",1558,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,7,0,1,0,1,0,0,2,3,0,1
"1559",1559,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,5,1,2,0,1,0,0,4,2,0,1
"1560",1560,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,4,5,3,8,8,28,1,0,1
"1561",1561,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,NA,0,0,2,2,0,0,4,2,0,1
"1562",1562,3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,0,0,1,0,0,1,4,0,1
"1563",1563,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,NA,0,1,0,2,1,2,6,1,0,1
"1564",1564,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,NA,0,0,1,1,1,1,4,2,0,1
"1565",1565,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,0,0,0,0,0,4,0,1
"1566",1566,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,1,2,3,2,8,1,0,1
"1567",1567,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,9,0,0,0,0,0,2,2,3,0,1
"1568",1568,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,0,0,0,1,0,1,4,0,1
"1569",1569,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,NA,1,2,0,0,0,0,3,3,0,1
"1570",1570,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,38,0,1,1,0,3,0,5,2,0,1
"1571",1571,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,63,0,1,2,1,0,0,4,2,0,1
"1572",1572,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,53,0,0,0,0,0,0,0,4,0,1
"1573",1573,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,13,0,1,5,3,6,0,15,1,0,1
"1574",1574,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,23,0,0,0,0,0,2,2,3,0,1
"1575",1575,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,0,0,1,0,0,1,4,0,1
"1576",1576,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,6,0,1,0,0,1,1,3,3,0,1
"1577",1577,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,9,0,0,1,3,0,2,6,1,0,1
"1578",1578,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,8,0,0,0,0,2,0,2,3,0,1
"1579",1579,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,1,0,0,0,1,4,0,1
"1580",1580,3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,1,2,0,1,0,4,2,0,1
"1581",1581,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,NA,0,0,1,0,0,0,1,4,0,1
"1582",1582,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,8,0,0,0,0,0,0,0,4,0,1
"1583",1583,4,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,8,0,0,1,0,0,1,2,3,0,1
"1584",1584,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,1,3,0,1,2,1,8,1,0,1
"1585",1585,3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,0,0,0,0,0,0,4,0,1
"1586",1586,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,11,0,0,0,1,1,0,2,3,0,1
"1587",1587,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,0,0,0,0,0,4,0,1
"1588",1588,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,0,0,0,0,0,4,0,1
"1589",1589,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,10,0,0,0,2,0,0,2,3,0,1
"1590",1590,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,0,0,0,0,0,0,4,0,1
"1591",1591,1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,0,0,0,0,0,0,4,0,1
"1592",1592,2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2009,12,0,0,0,0,0,0,0,4,0,1
"1593",1593,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,12,0,0,0,0,0,0,0,4,0,0
"1594",1594,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,0,0,0,4,0,0
"1595",1595,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,14,0,0,0,0,0,0,0,4,0,0
"1596",1596,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,14,0,0,1,0,1,0,2,3,0,0
"1597",1597,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,34,0,0,1,1,2,0,4,2,0,0
"1598",1598,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,0,1,1,4,0,0
"1599",1599,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,1,0,1,0,2,3,0,0
"1600",1600,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,9,0,0,0,0,0,0,0,4,0,0
"1601",1601,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,2,2,0,2,5,11,1,0,0
"1602",1602,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,1,1,2,4,2,0,0
"1603",1603,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,14,0,0,0,0,0,0,0,4,0,0
"1604",1604,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,17,0,0,0,0,4,2,6,1,0,0
"1605",1605,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,15,0,0,0,1,1,0,2,3,0,0
"1606",1606,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,9,0,1,0,0,1,1,3,3,0,0
"1607",1607,5,1,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,0,0,0,4,0,0
"1608",1608,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,1,1,1,0,2,5,2,0,0
"1609",1609,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,0,0,0,4,0,0
"1610",1610,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,15,0,1,5,0,0,2,8,1,0,0
"1611",1611,4,1,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,2,2,4,2,0,0
"1612",1612,4,1,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,1,2,3,3,0,0
"1613",1613,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,1,0,1,4,0,0
"1614",1614,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,12,0,0,1,0,0,1,2,3,0,0
"1615",1615,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,16,0,0,0,0,0,0,0,4,0,0
"1616",1616,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,8,0,0,1,0,2,0,3,3,0,0
"1617",1617,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,9,0,1,2,2,2,1,8,1,0,0
"1618",1618,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,17,0,1,1,0,1,0,3,3,0,0
"1619",1619,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,2,0,1,3,3,0,0
"1620",1620,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,1,1,0,2,3,0,0
"1621",1621,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,1,2,0,1,4,2,0,0
"1622",1622,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,13,0,0,0,0,0,0,0,4,0,0
"1623",1623,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,1,0,0,0,0,0,1,4,0,0
"1624",1624,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,17,0,0,0,0,1,4,5,2,0,0
"1625",1625,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,9,0,0,0,0,0,2,2,3,0,0
"1626",1626,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,NA,0,1,1,1,0,1,4,2,0,0
"1627",1627,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,16,0,0,0,1,0,0,1,4,0,0
"1628",1628,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,1,2,0,3,3,0,0
"1629",1629,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,12,0,1,1,1,1,0,4,2,0,0
"1630",1630,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,0,0,0,4,0,0
"1631",1631,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,15,0,1,1,2,1,0,5,2,0,0
"1632",1632,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,0,0,0,0,4,0,0
"1633",1633,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,0,1,1,4,0,0
"1634",1634,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,2,0,1,3,3,0,0
"1635",1635,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,1,0,1,4,0,0
"1636",1636,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,0,0,0,4,0,0
"1637",1637,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,6,0,0,0,4,0,1,5,2,0,0
"1638",1638,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,12,0,0,2,0,0,2,4,2,0,0
"1639",1639,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,2,0,2,3,0,0
"1640",1640,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,7,0,0,0,0,0,0,0,4,0,0
"1641",1641,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,0,0,0,0,4,0,0
"1642",1642,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,1,0,1,4,0,0
"1643",1643,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,0,0,1,0,1,4,0,0
"1644",1644,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,9,0,1,1,1,1,2,6,1,0,0
"1645",1645,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,10,0,0,1,3,0,2,6,1,0,0
"1646",1646,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,12,0,0,0,0,2,0,2,3,0,0
"1647",1647,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,15,0,0,0,1,0,0,1,4,0,0
"1648",1648,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,14,0,0,1,0,0,0,1,4,0,0
"1649",1649,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,11,0,0,0,0,1,1,2,3,0,0
"1650",1650,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,8,0,0,0,0,4,1,5,2,0,0
"1651",1651,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,9,0,0,0,0,0,1,1,4,0,0
"1652",1652,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,1,0,2,0,3,6,1,0,0
"1653",1653,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,1,1,0,0,1,3,3,0,0
"1654",1654,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,0,0,0,0,4,0,0
"1655",1655,7,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,5,0,2,0,7,1,0,0
"1656",1656,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,9,0,0,4,3,1,1,9,1,0,0
"1657",1657,5,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,2,0,0,0,2,3,0,0
"1658",1658,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,1,0,1,0,2,3,0,0
"1659",1659,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,0,1,3,4,2,0,0
"1660",1660,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,0,0,0,0,0,4,0,0
"1661",1661,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,15,0,0,0,0,2,1,3,3,0,0
"1662",1662,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,0,1,3,4,2,0,0
"1663",1663,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,0,0,0,1,1,4,0,0
"1664",1664,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,2,1,1,0,4,2,0,0
"1665",1665,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,1,0,0,1,4,0,0
"1666",1666,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,0,0,0,0,4,0,0
"1667",1667,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,16,0,0,0,0,1,1,2,3,0,0
"1668",1668,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,1,0,0,0,1,4,0,0
"1669",1669,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,1,0,1,0,2,3,0,0
"1670",1670,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,0,0,0,0,4,0,0
"1671",1671,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,2,1,2,0,5,2,0,0
"1672",1672,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,3,5,4,3,5,20,1,0,0
"1673",1673,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,14,0,0,0,0,0,0,0,4,0,0
"1674",1674,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,1,1,4,1,7,1,0,0
"1675",1675,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,19,0,0,0,1,2,6,9,1,0,0
"1676",1676,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,1,0,0,1,2,3,0,0
"1677",1677,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,15,0,0,0,1,0,1,2,3,0,0
"1678",1678,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,1,0,0,1,4,0,0
"1679",1679,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,14,0,0,1,0,1,0,2,3,0,0
"1680",1680,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,0,0,4,0,0
"1681",1681,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,1,0,0,1,2,3,0,0
"1682",1682,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,0,1,0,0,1,4,0,0
"1683",1683,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,0,0,0,0,4,0,0
"1684",1684,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,1,0,0,0,1,4,0,0
"1685",1685,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,2,1,1,4,2,0,0
"1686",1686,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,11,0,0,0,0,0,0,0,4,0,0
"1687",1687,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,6,0,0,0,0,0,0,0,4,0,0
"1688",1688,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,0,0,4,0,0
"1689",1689,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,1,0,0,1,1,3,3,0,0
"1690",1690,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,1,1,1,0,3,3,0,0
"1691",1691,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,0,0,0,0,4,0,0
"1692",1692,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,9,0,0,0,0,0,0,0,4,0,0
"1693",1693,7,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,0,0,4,0,0
"1694",1694,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,1,1,1,0,3,3,0,0
"1695",1695,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,9,0,1,0,0,1,0,2,3,0,0
"1696",1696,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,NA,0,0,0,1,0,1,2,3,0,0
"1697",1697,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,15,0,0,1,0,0,0,1,4,0,0
"1698",1698,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,0,0,1,1,4,0,0
"1699",1699,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,14,0,0,0,1,1,2,4,2,0,0
"1700",1700,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,1,1,4,0,0
"1701",1701,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,1,2,1,1,5,2,0,0
"1702",1702,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,0,0,1,1,4,0,0
"1703",1703,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,10,0,0,0,1,0,0,1,4,0,0
"1704",1704,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,12,0,0,0,1,0,1,2,3,0,0
"1705",1705,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,1,1,4,0,0
"1706",1706,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,13,0,0,0,0,0,0,0,4,0,0
"1707",1707,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,5,0,0,0,0,0,0,0,4,0,0
"1708",1708,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,6,0,0,0,1,0,0,1,4,0,0
"1709",1709,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,3,0,0,0,0,0,0,0,4,0,0
"1710",1710,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,6,0,0,0,0,0,0,0,4,0,0
"1711",1711,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,NA,0,0,0,0,0,0,0,4,0,0
"1712",1712,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,16,0,3,4,2,2,7,18,1,0,0
"1713",1713,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,1,1,2,3,3,10,1,0,0
"1714",1714,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,0,1,0,0,1,4,0,0
"1715",1715,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,0,3,5,2,0,0
"1716",1716,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,0,0,1,0,0,1,4,0,0
"1717",1717,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,1,1,0,0,0,2,3,0,0
"1718",1718,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,1,1,4,2,0,0
"1719",1719,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,6,0,2,0,1,1,1,5,2,0,0
"1720",1720,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,7,0,0,0,0,0,0,0,4,0,0
"1721",1721,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,0,0,0,0,0,4,0,0
"1722",1722,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,0,0,0,0,0,0,4,0,0
"1723",1723,6,1,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,0,0,0,0,0,0,4,0,0
"1724",1724,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,0,0,0,0,0,4,0,0
"1725",1725,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,3,0,3,3,0,0
"1726",1726,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,3,0,3,3,0,0
"1727",1727,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,0,0,0,0,0,0,4,0,0
"1728",1728,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,0,1,0,2,3,6,1,0,0
"1729",1729,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,10,0,0,0,0,0,0,0,4,0,0
"1730",1730,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,7,0,0,1,1,0,1,3,3,0,0
"1731",1731,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,1,1,0,1,3,6,1,0,0
"1732",1732,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,4,1,7,1,0,0
"1733",1733,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,0,1,3,1,5,2,0,0
"1734",1734,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,0,2,0,3,3,0,0
"1735",1735,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,10,0,0,1,0,0,2,3,3,0,0
"1736",1736,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,3,5,6,15,1,0,0
"1737",1737,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,0,0,2,3,0,0
"1738",1738,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,0,0,0,0,0,0,4,0,0
"1739",1739,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,10,0,0,1,0,0,1,2,3,0,0
"1740",1740,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,1,0,1,0,0,2,3,0,0
"1741",1741,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,6,0,0,0,0,0,0,0,4,0,0
"1742",1742,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,0,0,1,1,2,3,0,0
"1743",1743,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,0,1,1,0,0,2,3,0,0
"1744",1744,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,16,0,1,0,0,0,2,3,3,0,0
"1745",1745,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,1,1,0,2,4,2,0,0
"1746",1746,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,0,0,0,4,0,0
"1747",1747,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,0,0,0,3,3,3,0,0
"1748",1748,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,9,0,0,0,0,0,0,0,4,0,0
"1749",1749,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,11,0,0,0,0,1,0,1,4,0,0
"1750",1750,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,4,0,0,0,0,0,0,0,4,0,0
"1751",1751,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,17,0,0,1,2,0,4,7,1,0,0
"1752",1752,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,17,0,1,1,0,2,1,5,2,0,0
"1753",1753,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,0,3,1,0,4,8,1,0,0
"1754",1754,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,0,0,0,4,0,0
"1755",1755,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,14,0,0,2,3,0,0,5,2,0,0
"1756",1756,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,17,0,0,0,1,0,0,1,4,0,0
"1757",1757,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,0,1,1,4,0,0
"1758",1758,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,6,0,0,0,0,1,0,1,4,0,0
"1759",1759,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,9,0,0,2,0,0,0,2,3,0,0
"1760",1760,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,7,0,0,1,0,0,0,1,4,0,0
"1761",1761,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,0,0,0,0,0,4,0,0
"1762",1762,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,1,3,0,4,2,0,0
"1763",1763,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,15,0,0,0,0,0,0,0,4,0,0
"1764",1764,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,2,0,4,2,0,0
"1765",1765,5,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,1,1,0,0,2,3,0,0
"1766",1766,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,13,0,0,0,0,1,1,2,3,0,0
"1767",1767,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,12,0,0,0,1,1,1,3,3,0,0
"1768",1768,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,18,0,0,0,0,0,1,1,4,0,0
"1769",1769,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,8,0,0,0,1,0,0,1,4,0,0
"1770",1770,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,15,0,4,0,3,2,2,11,1,0,0
"1771",1771,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,12,0,0,1,0,1,0,2,3,0,0
"1772",1772,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,11,0,4,2,1,1,0,8,1,0,0
"1773",1773,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,8,0,1,4,0,2,0,7,1,0,0
"1774",1774,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,NA,0,1,0,0,1,1,3,3,0,0
"1775",1775,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,14,0,0,1,0,0,0,1,4,0,0
"1776",1776,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,13,0,1,1,1,0,0,3,3,0,0
"1777",1777,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,9,0,0,0,0,0,0,0,4,0,0
"1778",1778,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,7,0,0,0,0,0,0,0,4,0,0
"1779",1779,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,14,0,1,1,0,3,2,7,1,0,0
"1780",1780,5,1,"INTERNATIONAL SOCIAL WORK",11,2008,19,0,1,1,0,0,0,2,3,0,0
"1781",1781,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,15,0,0,1,3,2,0,6,1,0,0
"1782",1782,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,13,0,0,0,0,0,0,0,4,0,0
"1783",1783,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,14,0,0,0,2,3,3,8,1,0,0
"1784",1784,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,13,0,0,0,0,0,0,0,4,0,0
"1785",1785,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,14,0,0,1,0,0,2,3,3,0,0
