"articleID","title","authors","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","indexed_pubMed","indexed_psycINFO","indexed_SWA","years_active","cited","authors_factor","database_factor"
1340,"Intensifying Son Preference and Declining Sex Ratio in India A Birth Order-based Analysis","Samaiyar, Priyajit",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,10,0,0,1,0,0,0,1,4,0,0,0,76,1,"1","0"
1341,"Formation of Voluntary Associations in Iran","Bagheri, Masoumeh; Noughani, Fatemeh; Moltafet, Housein",3,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,12,0,0,0,0,0,0,0,4,0,0,0,76,0,"3","0"
1342,"Towards a Conceptualisation of Social Action Within Social Work Teaching Social Action as a Dialogue Between Theoretical Perspectives and Between Theory and Practice","Saldanha, Denzil",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,27,0,0,0,1,0,0,1,4,0,0,0,76,1,"1","0"
1343,"Human Rights Perspective in Social Work Illustrations from Health Social Work","Nadkarni, Vimla V.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,20,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1344,"Dalit Women at the Intersections Voices from the Margins","Kumar, Shewli",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,19,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1345,"Disasters and Social Work Responses","Desai, Armaity",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,24,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1346,"Working with Individuals in Urban Settings","Das, Shankar",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1347,"Social Work with Groups","Narayan, Lata",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,17,0,0,0,0,0,0,0,4,0,1,0,76,0,"1","1"
1348,"Revisiting Community Organisation in a Rural Context","Bhide, Amita",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1349,"Social Work Practice for Rural Development Some Reflections","Kulkarni, Anjali",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,14,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1350,"Ethics for Social Workers in the Era of Globalisation","Joseph, Josantony; Joseph, Helen",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1351,"Who Decides? Who Implements? Political Structure, Governance and Rural Development in Meghalaya, India","Nongkynrih, A. K.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,19,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1352,"In their Own Words Learning about Child Sexual Abuse by Listening to the Perpetrators","Sharma, Alankaar; Gilgun, Jane F.",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,18,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1353,"Hawkers and Vendors in Mumbai, India","Sharma, R. N.; Sita, K.",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,29,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1354,"An Empirical Study of Why Girls Work in India","Sundari, S.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,23,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1355,"Youth in Organised Crime in Mumbai Metropolis A Developmental Perspective","Sarkar, Sumita",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,26,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1356,"Teaching History and Ideologies of Social Work Some Reflections","Pandya, Samta P.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,22,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1357,"Critical Macroeconomics Analysis under the Poverty Reduction and Growth Facility (PRGF) Arrangement for Bangladesh","Rahman, Khan Md Azizur; Husna, Asma Ull",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1358,"Understanding Parenting Practices of Indian Parents Living in Hong Kong for Development of Culturally Sensitive Child Abuse Prevention Services","Lam, Gladys L. T.; Chan, Yuk-Chung",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,14,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1359,"Garbage-Combers of Delhi Aspects of Deprivation","Choudhary, Bikramaditya Kumar",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,19,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1360,"Empowerment of Women in India through Panchayati Raj System","Pradhan, Sanjay Kumar; Dutta, Geetanjali",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,19,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1361,"Impact of Stimulation on Developmental Outcome of Infants","Baruah, Juri; Baruah, Krishna",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,12,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1362,"From Unity to Diversity Transformation in the Perception of the Orient in German Philosophy in the Period 18th-early 19th Centuries and its Consequences","Mistry, Jal; Savalinova, Irina",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,16,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1363,"Assessment and Patient Satisfaction following the Use of Intrauterine Contraceptive Devices","Umranikar, Aarti; Umranikar, Sameer",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2008,10,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1364,"Rural-Urban Migration in India A Micro-level Study","Misra, Hrudanand",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,21,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1365,"Corporal Punishment and Anxiety among School-going Adolescents","Raikhy, Charu; Kaur, Sukhminder",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,16,0,0,0,0,0,1,1,4,0,0,0,76,1,"2","0"
1366,"Conflict Management Styles among High School Principals","Altinok, Vicdan",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,12,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1367,"Living Arrangement and its Effect on Health of Elderly in Rural Maharashtra","Bansod, Dhananjay W.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,16,0,0,0,0,0,1,1,4,0,0,0,76,1,"1","0"
1368,"The Effect of Socioeconomic and Demographic Factors on Divorce in Modern India","Thakur, Jaikishan",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,14,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1369,"The Core Life Values as Viewed by Turkish Women","Ozmete, Emine",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,18,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1370,"Health Hazards Faced by Floating Commercial Sex Workers A Study in Rajshahi City, Bangladesh","Abedin, Sumaiya; Khan, Mohammad Atikur Rahman; Uddin, Taz; Rahman, J. A. M. Shopquilur",4,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,13,0,0,0,0,0,0,0,4,0,0,0,76,0,"4+","0"
1371,"Enabling Early Detection and Prevention of Disabilities Report of an Impact Study conducted in Tamil Nadu","Chandramohan, Neeradha; Amarnath, A.",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,6,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1372,"Families in India A Macro Perspective","Sriram, Rajalakshmi; Dave, Parul",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,45,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1373,"Families in Difficult Situations","Prasad, B. Devi; Khasgiwala, Aruna; Vaswani, Thrity",3,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,28,0,0,0,0,0,0,0,4,0,0,0,76,0,"3","0"
1374,"Family-Centred Interventions","Komanduri, Anuradha; Vennam, Uma",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,34,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1375,"Marriage Counselling","Kashyap, Lina",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,24,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1376,"Family Life Education and Enrichment Programmes","Parekh, Sujata; Banerjee, Geeta; Kashyap, Lina",3,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,27,0,0,0,0,0,0,0,4,0,0,0,76,0,"3","0"
1377,"The Counsellor as an Instrument of Change","Kanungo, Sukla Deb",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1378,"Working with Women Facing Spouse Abuse","Panchal, Trupti",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,26,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1379,"Understanding Social Theory for Social Work","Pandya, Samta",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,22,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1380,"Widowhood and Psychological Well-being among Older Malaysians Mediating Effect of Social Network","Momtaz, Yadollah Abolfathi; Hamid, Tengku Aizan; Yahaya, Nurizan; Ibrahim, Rahimah",4,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,16,0,0,0,0,1,1,2,3,0,0,0,76,1,"4+","0"
1381,"Violence Against Aged Widows in India A Socio-Psychological Analysis","Mallick, Anupriyo",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,19,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1382,"Dalit Politics and Leadership after Dr. BR Ambedkar","Singh, Kuldeep",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,17,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1383,"From Auspicious Dancing Girl to Fallen Angel The Changing Livelihood Status of Devadasis Over Time","Chidambaranathan, M.; Paul, Nishta",2,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,25,0,0,0,0,0,0,0,4,0,0,0,76,0,"2","0"
1384,"Participation of Women In Water Management An Appraisal of Water User's Associations of the Cumbum Valley Irrigation System","Dasthagir, K. Gulam",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,12,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1385,"Evolving Capacity-Building Strategies of NGOs for Financial Sustainability","Siwach, Raj Kumar",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,20,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1386,"Rights of Migrant Labour at the Alang Ship Breaking Yard","Misra, Hrudanand",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,12,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1387,"Behaviour-Based Safety Management Case Studies across Industries in India","Kaila, H. L.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,13,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1388,"Microfinance and Women Empowerment A General Framework for Assessment of Women Empowerment","Reji, E. M.",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,14,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1389,"Development of Mobbing Questionnaire for Educators in Turkey","Gokce, Asiye Toker",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,26,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1390,"Interface between State, Voluntary Organisations and Tribes A Perspective towards Tribe-Centred Social Work Practice","Akhup, Alex",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,20,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1391,"Prevalence of Marital Violence in the Family","Bagheri, Masoumeh; Nabavi, Abodelhossein; Hosseinzadeh, Ali Hossein",3,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,16,0,0,0,0,0,0,0,4,0,0,0,76,0,"3","0"
1392,"Comparative Study of Social Intelligence Children from Planned Housing and Slums in Kolkata","Sanwal, Tanushree",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,14,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1393,"Filial Responsibility among Malaysian Youth towards Elderly Parents","Tien, Wendy Yee Mei; David, Maya Khemlani; Alagappar, Ponmalar",3,1,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,18,0,0,0,0,0,0,0,4,0,0,0,76,0,"3","0"
1394,"Rural Development of West Bengal Districts A Taxonomic Analysis","Ghosh, Bidyut Kumar",1,0,"INDIAN JOURNAL OF SOCIAL WORK",1,2009,16,0,0,0,0,0,0,0,4,0,0,0,76,0,"1","0"
1395,"'Seen but not heard' - young people's experience of advocacy","Boylan, J; Ing, P",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,1,1,2,0,4,2,0,1,0,24,1,"2","1"
1396,"Social inclusion in research: reflecting on a research project involving young mothers in care","Dominelli, L",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,0,1,1,0,0,2,3,0,1,0,24,1,"1","1"
1397,"Children in families of torture victims: transgenerational transmission of parents' traumatic experiences to their children","Daud, A; Skoglund, E; Rydelius, PA",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,0,1,3,1,6,11,1,0,1,0,24,1,"3","1"
1398,"Singapore government press release: Portable medical benefits for employees","Hoe, NK; Ow, R",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,NA,0,0,0,0,0,0,0,4,0,0,0,24,0,"2","0"
1399,"Will Swedish and Dutch drug policy converge? The role of theory","Goldberg, T",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,1,0,0,1,2,3,0,0,0,24,1,"1","0"
1400,"A focus group investigation of care-provider perspectives in Swedish institutions for the coercive care of substance abusers","Billinger, K",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,0,0,0,0,0,0,4,0,1,0,24,0,"1","1"
1401,"Overcoming the barriers: a case study of service volunteers in post-Soviet Russia","Kaufman, R; Mirsky, J; Avgar, A; Barasch, M; Kol-Fogelson, A",5,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,4,0,0,0,0,1,0,1,4,0,0,0,24,1,"4+","0"
1402,"Democratic demand for a social Europe? Preferences of the European citizenry","Mau, S",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,1,0,2,2,0,5,2,0,1,0,24,1,"1","1"
1403,"What works for whom? An analysis of active labour market programmes in Norway","Dahl, E; Lorentzen, T",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,13,0,0,0,3,3,1,7,1,0,1,0,24,1,"2","1"
1404,"Listening to 'life knowledge': a new research direction in poverty studies","Krumer-Nevo, M",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,8,0,1,0,1,3,1,6,1,0,1,0,24,1,"1","1"
1405,"Exploration of the narrative accounts of South African teachers working in a gang-violent community in the Western Cape","Reckson, B; Becker, L",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,9,1,0,0,1,0,0,2,3,0,1,0,24,1,"2","1"
1406,"HIV prevention and sex workers: an international lesson in empowerment","Pardasani, MP",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,1,1,1,0,3,3,0,1,0,24,1,"1","1"
1407,"Sense of coherence in women with a history of childhood sexual abuse","Renck, B; Rahm, G",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,7,0,0,0,2,0,1,3,3,0,1,0,24,1,"2","1"
1408,"Coercion and justice: a critical analysis of compulsory intervention towards adult substance abusers in Scandinavian social law","Nilssen, E",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,0,0,0,0,0,4,0,1,0,24,0,"1","1"
1409,"The mediating role of the Ombudsman in the protection of human rights","Ambroz, M",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,9,0,0,0,0,2,0,2,3,0,1,0,24,1,"1","1"
1410,"Behavioural and emotional problems of children by type of out-of-home care in Croatia","Ajdukovic, M; Franz, BS",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,13,0,0,3,1,4,0,8,1,0,1,0,24,1,"2","1"
1411,"Inside the Black Box: what constitutes a day in a residential treatment centre?","Libby, AM; Coen, AS; Price, DA; Silverman, K; Orton, HD",5,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,8,0,0,0,0,2,3,5,2,0,1,0,24,1,"4+","1"
1412,"Age and gender differences in emotional and behavioural problems during the transition to residential treatment: the Odyssey Project","Baker, AJL; Archer, M; Curtis, PA",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,0,0,2,1,3,3,0,1,0,24,1,"3","1"
1413,"A dream come true - no more residential care. A corrective note","Ainsworth, F; Hansen, P",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,5,0,0,0,0,1,2,3,3,0,1,0,24,1,"2","1"
1414,"The impact of residential placement on child development: research and policy implications","Little, M; Kohm, A; Thompson, R",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,1,0,1,4,4,10,1,0,1,0,24,1,"3","1"
1415,"Global standards: promise and pitfalls for re-inscribing social work into civil society","Sewpaul, V",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,8,0,2,0,2,2,1,7,1,0,1,0,24,1,"1","1"
1416,"Global standards for the education and training of the social work profession","Sewpaul, V; Jones, D",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,13,0,1,1,5,1,2,10,1,0,1,0,24,1,"2","1"
1417,"Dilemmas of international social work: paradoxical processes in indigenisation, universalism and imperialism","Gray, M",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,8,0,2,6,6,1,5,20,1,0,1,0,24,1,"1","1"
1418,"The child support grant in South Africa: A social policy for poverty alleviation?","Triegaardt, JD",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,7,0,0,2,1,2,1,6,1,0,1,0,24,1,"1","1"
1419,"Relational problems and psychiatric symptoms in couple therapy","Lundblad, AM; Hansson, K",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,9,0,1,0,0,1,0,2,3,0,1,0,24,1,"2","1"
1420,"Educational attainments of former child welfare clients - a Swedish national cohort study","Vinnerljung, B; Oman, M; Gunnarson, T",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,12,0,1,2,3,3,2,11,1,0,1,0,24,1,"3","1"
1421,"Changes in the group defined as severely mentally ill: five years after the mental health-care reform in Sweden","Arvidsson, H",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,0,0,0,1,0,1,4,0,1,0,24,1,"1","1"
1422,"Citizenship: locating people with learning disabilities","Gilbert, T; Cochrane, A; Greenwell, S",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,10,0,0,0,1,1,0,2,3,0,1,0,24,1,"3","1"
1423,"Parent-child relationships as perceived by Arab adolescents living in Israel","Azaiza, F",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,8,0,0,0,1,1,2,4,2,0,1,0,24,1,"1","1"
1424,"Visibility and 'child view' in the assessment process of social work: cross-national comparisons","Nybom, J",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,0,1,0,0,2,3,3,0,1,0,24,1,"1","1"
1425,"The experience of older people of entering into the phase of asking for public home help - a qualitative study","Janlov, AC; Hallberg, IR; Petersson, K",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2005,11,0,1,0,1,4,2,8,1,0,1,0,24,1,"3","1"
1426,"Social capital and children's wellbeing: a critical synthesis of the international social capital literature","Ferguson, KM",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,17,0,1,0,2,7,3,13,1,0,0,0,24,1,"1","0"
1427,"The role of law in welfare reform: critical perspectives on the relationship between law and social work practice","Braye, S; Preston-Shoot, M",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,8,0,1,1,0,2,0,4,2,0,0,0,24,1,"2","0"
1428,"The importance of social circumstances for Swedish women's subjective wellbeing","Bergman, LR; Daukantaite, D",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,2,0,0,2,0,2,6,1,0,1,0,24,1,"2","1"
1429,"In support of mothers' employment: limits to policy convergence in the EU?","Avdeyeva, O",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,13,0,1,1,2,0,1,5,2,0,0,0,24,1,"1","0"
1430,"European schemes of social assistance: an empirical analysis of set-ups and distributive impacts","Holsch, K; Kraus, M",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,13,0,0,0,0,0,1,1,4,0,0,0,24,1,"2","0"
1431,"Intake strategies: organising the intake of new social assistance inquirers","Minas, R",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,12,0,0,0,0,1,0,1,4,0,0,0,24,1,"1","0"
1432,"Towards a better understanding of welfare policy development in developing nations: a case study of South Korea's pension system","Kim, S",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,9,0,0,2,1,1,0,4,2,0,0,0,24,1,"1","0"
1433,"Sociopolitical control among parents of school-age children in a post-socialist city","Markward, M; Mateeva, A; Markova, T; Petrov, R; Markova, G; Chernova, A",6,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,6,0,0,0,0,0,0,0,4,0,0,0,24,0,"4+","0"
1434,"Understanding public attitudes towards social security","Yang, P; Barrett, N",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,15,0,0,0,1,1,1,3,3,0,1,0,24,1,"2","1"
1435,"Discourses of community: challenges for social work","Lynn, M",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,11,0,0,0,1,1,0,2,3,0,1,0,24,1,"1","1"
1436,"Transitions to employment from labour market enterprises in Norway","Aakvik, A; Dahl, SA",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,0,0,0,1,0,1,4,0,0,0,24,1,"2","0"
1437,"Why are Swedes sick but Finns unemployed?","Hytti, H",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,11,0,0,0,3,0,1,4,2,0,0,0,24,1,"1","0"
1438,"Determinants of runaway episodes among adolescents using crisis shelter services","Thompson, SJ; Pillai, VK",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,8,1,1,1,0,1,3,7,1,0,1,0,24,1,"2","1"
1439,"Is the 'community as method' approach gender sensitive? Client and treatment characteristics in European therapeutic communities. Results of the BIOMED II (IPTRP) project","De Wilde, J; Broekaert, E; Segraeus, V; Rosseel, Y",4,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,12,0,0,0,0,0,0,0,4,0,1,0,24,0,"4+","1"
1440,"Socially excluding housing support to homeless substance misusers: two Swedish case studies of special category housing","Blid, M; Gerdner, A",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,0,1,1,0,0,2,3,0,1,0,24,1,"2","1"
1441,"Life stress, social support, coping and depressive symptoms: a comparison between the general population and family caregivers","Song, LY; Singer, M",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,9,0,0,1,4,0,1,6,1,0,1,0,24,1,"2","1"
1442,"Reconsidering intergenerational concerns","Schindlmayr, T",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,4,0,0,0,0,1,1,2,3,0,1,0,24,1,"1","1"
1443,"The emergence of social assistance in China","Leung, JCB",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,11,0,0,3,1,6,2,12,1,0,0,0,24,1,"1","0"
1444,"Urban community in China: service, participation and development","Xu, QW; Chow, JC",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,0,0,2,0,1,3,3,0,1,0,24,1,"2","1"
1445,"Poverty statics and dynamics: does the accounting period matter?","Canto, O; Gradin, C; Del Rio, C",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,1,1,0,0,2,4,2,0,0,0,24,1,"3","0"
1446,"Sense of coherence: definition and explanation","Olsson, M; Hansson, K; Lundblad, AM; Cederblad, M",4,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,11,0,0,0,0,2,2,4,2,0,1,0,24,1,"4+","1"
1447,"Context-contingent decision-making in child protection practice","McConnell, D; Llewellyn, G; Ferronato, L",3,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,0,1,2,1,5,9,1,0,1,0,24,1,"3","1"
1448,"Employment status, psychiatric disability and quality of life: comparison of men and women with schizophrenia in Malaysia","Mubarak, AR",1,0,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,7,0,0,0,0,0,0,0,4,0,1,0,24,0,"1","1"
1449,"Lithuania's children's policy in the period of transition","Kabasinskaite, D; Bak, M",2,1,"INTERNATIONAL JOURNAL OF SOCIAL WELFARE",12,2006,10,0,0,0,1,1,0,2,3,0,0,0,24,1,"2","0"
