"","articleID","n_authors","coauthored","journal","hindex","pub_year","year1","year2","year3","year4","year5","total_cites","quartile"
"1614",1832,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,1,0,0,1,2,3
"1615",1833,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1616",1834,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,1,0,2,0,3,2
"1617",1835,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,1,2,2,2,1,8,1
"1618",1836,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,1,1,0,1,0,3,2
"1619",1837,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,2,0,1,3,2
"1620",1838,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,1,1,0,2,3
"1621",1839,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,1,2,0,1,4,2
"1622",1840,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1623",1841,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1624",1842,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,1,4,5,2
"1625",1843,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,2,2,3
"1626",1844,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,1,1,1,0,1,4,2
"1627",1845,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,1,0,0,1,4
"1628",1846,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,1,2,0,3,2
"1629",1847,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,1,1,1,1,0,4,2
"1630",1848,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1631",1849,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,1,1,2,1,0,5,2
"1632",1850,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1633",1851,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,1,1,4
"1634",1852,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,2,0,1,3,2
"1635",1853,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,1,0,1,4
"1636",1854,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1637",1855,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,4,0,1,5,2
"1638",1856,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,2,0,0,2,4,2
"1639",1857,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,2,0,2,3
"1640",1858,3,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1641",1859,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,0,0,0,4
"1642",1860,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,1,0,1,4
"1643",1861,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,1,0,1,4
"1644",1862,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,1,1,1,1,2,6,1
"1645",1863,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,1,3,0,2,6,1
"1646",1864,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,2,0,2,3
"1647",1865,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,1,0,0,1,4
"1648",1866,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,1,0,0,0,1,4
"1649",1867,2,1,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,1,1,2,3
"1650",1868,1,0,"INTERNATIONAL SOCIAL WORK",11,2005,0,0,0,4,1,5,2
"1651",1869,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1652",1870,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,1,0,2,0,3,6,1
"1653",1871,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,1,1,0,0,1,3,2
"1654",1872,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1655",1873,7,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,5,0,2,0,7,1
"1656",1874,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,4,3,1,1,9,1
"1657",1875,5,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,2,0,0,0,2,3
"1658",1876,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,1,0,2,3
"1659",1877,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,1,3,4,2
"1660",1878,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1661",1879,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,2,1,3,2
"1662",1880,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,1,3,4,2
"1663",1881,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1664",1882,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,2,1,1,0,4,2
"1665",1883,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,0,1,4
"1666",1884,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1667",1885,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,1,1,2,3
"1668",1886,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,0,0,1,4
"1669",1887,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,1,0,2,3
"1670",1888,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1671",1889,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,2,1,2,0,5,2
"1672",1890,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,3,5,4,3,5,20,1
"1673",1891,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1674",1892,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,1,4,1,7,1
"1675",1893,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,2,6,9,1
"1676",1894,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,0,1,2,3
"1677",1895,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,1,2,3
"1678",1896,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,0,1,4
"1679",1897,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,1,0,2,3
"1680",1898,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1681",1899,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,0,1,2,3
"1682",1900,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,0,1,4
"1683",1901,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1684",1902,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,0,0,1,4
"1685",1903,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,2,1,1,4,2
"1686",1904,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1687",1905,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1688",1906,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1689",1907,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,1,0,0,1,1,3,2
"1690",1908,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,1,1,0,3,2
"1691",1909,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1692",1910,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1693",1911,7,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1694",1912,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,1,1,0,3,2
"1695",1913,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,1,0,0,1,0,2,3
"1696",1914,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,1,2,3
"1697",1915,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,0,0,0,1,4
"1698",1916,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1699",1917,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,1,2,4,2
"1700",1918,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1701",1919,2,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,1,2,1,1,5,2
"1702",1920,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1703",1921,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,0,1,4
"1704",1922,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,1,2,3
"1705",1923,3,1,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,1,1,4
"1706",1924,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1707",1925,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,0,0,0,0,4
"1708",1926,1,0,"INTERNATIONAL SOCIAL WORK",11,2006,0,0,1,0,0,1,4
"1709",1927,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1710",1928,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1711",1929,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1712",1930,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,3,4,2,2,7,18,1
"1713",1931,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,1,1,2,3,3,10,1
"1714",1932,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,0,0,1,4
"1715",1933,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,3,5,2
"1716",1934,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,0,0,1,4
"1717",1935,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,1,1,0,0,0,2,3
"1718",1936,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,1,1,4,2
"1719",1937,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,2,0,1,1,1,5,2
"1720",1938,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1721",1939,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1722",1940,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1723",1941,6,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1724",1942,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1725",1943,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,3,0,3,2
"1726",1944,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,3,0,3,2
"1727",1945,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1728",1946,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,0,2,3,6,1
"1729",1947,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1730",1948,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,1,3,2
"1731",1949,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,1,1,0,1,3,6,1
"1732",1950,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,4,1,7,1
"1733",1951,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,3,1,5,2
"1734",1952,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,0,2,0,3,2
"1735",1953,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,0,0,2,3,2
"1736",1954,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,3,5,6,15,1
"1737",1955,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,0,2,3
"1738",1956,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1739",1957,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,0,0,1,2,3
"1740",1958,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,1,0,1,0,0,2,3
"1741",1959,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1742",1960,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,1,1,2,3
"1743",1961,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,0,2,3
"1744",1962,4,1,"INTERNATIONAL SOCIAL WORK",11,2007,1,0,0,0,2,3,2
"1745",1963,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,2,4,2
"1746",1964,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1747",1965,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,3,3,2
"1748",1966,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1749",1967,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,1,0,1,4
"1750",1968,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1751",1969,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,2,0,4,7,1
"1752",1970,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,1,1,0,2,1,5,2
"1753",1971,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,3,1,0,4,8,1
"1754",1972,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1755",1973,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,2,3,0,0,5,2
"1756",1974,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,0,0,1,4
"1757",1975,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,1,1,4
"1758",1976,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,1,0,1,4
"1759",1977,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,2,0,0,0,2,3
"1760",1978,1,0,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,0,0,0,1,4
"1761",1979,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1762",1980,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,3,0,4,2
"1763",1981,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,0,0,4
"1764",1982,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,2,0,4,2
"1765",1983,5,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,1,1,0,0,2,3
"1766",1984,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,1,1,2,3
"1767",1985,2,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,1,1,3,2
"1768",1986,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,0,0,1,1,4
"1769",1987,3,1,"INTERNATIONAL SOCIAL WORK",11,2007,0,0,1,0,0,1,4
"1770",1988,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,4,0,3,2,2,11,1
"1771",1989,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,0,1,0,2,3
"1772",1990,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,4,2,1,1,0,8,1
"1773",1991,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,4,0,2,0,7,1
"1774",1992,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,1,1,3,2
"1775",1993,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,0,0,0,1,4
"1776",1994,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,1,1,1,0,0,3,2
"1777",1995,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1778",1996,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1779",1997,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,1,0,3,2,7,1
"1780",1998,5,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,1,0,0,0,2,3
"1781",1999,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,3,2,0,6,1
"1782",2000,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1783",2001,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,2,3,3,8,1
"1784",2002,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1785",2003,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,0,0,2,3,2
"1786",2004,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1787",2005,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,0,1,0,2,3
"1788",2006,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,0,0,0,1,4
"1789",2007,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,1,2,2,6,1
"1790",2008,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,2,2,3
"1791",2009,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,2,1,3,2
"1792",2010,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,0,1,2,3
"1793",2011,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,1,2,1,5,2
"1794",2012,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,1,1,3,2
"1795",2013,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,1,1,2,3
"1796",2014,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,1,1,4
"1797",2015,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1798",2016,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,0,1,2,3
"1799",2017,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,2,0,1,3,2
"1800",2018,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,2,0,1,4,2
"1801",2019,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,1,1,1,4,2
"1802",2020,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1803",2021,3,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,1,0,2,3
"1804",2022,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,0,0,1,4
"1805",2023,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,0,0,1,4
"1806",2024,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1807",2025,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,4,0,5,2
"1808",2026,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,2,2,5,2
"1809",2027,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,1,0,2,3
"1810",2028,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,2,0,1,1,5,2
"1811",2029,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,3,0,3,2
"1812",2030,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,0,0,1,4
"1813",2031,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,2,6,3,11,1
"1814",2032,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,1,0,0,1,0,2,3
"1815",2033,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,1,1,2,3
"1816",2034,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,2,2,3
"1817",2035,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1818",2036,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,1,1,4
"1819",2037,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,2,0,1,4,4,11,1
"1820",2038,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,0,0,1,4
"1821",2039,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,1,1,0,1,3,2
"1822",2040,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,3,1,5,2
"1823",2041,2,1,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,0,0,0,0,4
"1824",2042,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,6,1,1,8,1
"1825",2043,1,0,"INTERNATIONAL SOCIAL WORK",11,2008,0,0,1,0,0,1,4
"1826",2044,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,2,2,7,3,7,21,1
"1827",2045,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,0,1,4
"1828",2046,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,6,4,3,14,1
"1829",2047,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,2,7,2,3,15,1
"1830",2048,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,0,0,0,1,2,3
"1831",2049,4,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,0,0,1,0,2,3
"1832",2050,5,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1833",2051,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1834",2052,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,1,1,0,2,3
"1835",2053,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,2,0,0,0,3,2
"1836",2054,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,2,0,3,5,2
"1837",2055,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,1,0,1,3,2
"1838",2056,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,1,0,2,4,2
"1839",2057,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,0,0,0,1,4
"1840",2058,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,0,1,0,0,2,3
"1841",2059,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,1,0,2,0,4,2
"1842",2060,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,0,1,4
"1843",2061,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,1,0,0,1,4
"1844",2062,3,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,4,0,2,2,9,1
"1845",2063,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,2,0,0,0,2,3
"1846",2064,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1847",2065,8,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1848",2066,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,1,0,1,2,3
"1849",2067,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,1,1,4
"1850",2068,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,2,1,1,5,2
"1851",2069,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,1,2,3
"1852",2070,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,0,1,4
"1853",2071,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1854",2072,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,0,1,4
"1855",2073,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,1,2,1,1,6,1
"1856",2074,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,0,2,1,4,2
"1857",2075,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,1,2,0,0,4,2
"1858",2076,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,0,0,3,0,4,2
"1859",2077,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,3,2,5,2
"1860",2078,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,0,0,0,1,4
"1861",2079,4,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1862",2080,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,5,3,7,12,11,38,1
"1863",2081,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,0,0,1,2,4,2
"1864",2082,4,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,2,3,2,2,10,1
"1865",2083,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,1,2,4,2,2,11,1
"1866",2084,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,2,1,1,2,7,1
"1867",2085,3,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,3,4,2,2,11,1
"1868",2086,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,4,4,2,10,1
"1869",2087,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,1,2,3
"1870",2088,4,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,1,2,0,3,2
"1871",2089,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,1,1,2,3
"1872",2090,3,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,2,0,1,3,2
"1873",2091,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,0,1,0,2,3
"1874",2092,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,2,0,1,2,5,2
"1875",2093,6,1,"INTERNATIONAL SOCIAL WORK",11,2009,1,1,2,2,1,7,1
"1876",2094,2,1,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,1,1,4
"1877",2095,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,1,0,0,0,1,4
"1878",2096,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1879",2097,1,0,"INTERNATIONAL SOCIAL WORK",11,2009,0,0,0,0,0,0,4
"1880",2098,3,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,0,1,0,1,4
"1881",2099,11,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,1,2,3,1,7,1
"1882",2100,5,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,1,0,0,0,1,4
"1883",2101,1,0,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,1,1,5,3,10,1
"1884",2102,2,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,1,0,1,0,1,3,2
"1885",2103,2,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,0,1,0,1,4
"1886",2104,1,0,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,2,1,0,0,3,2
"1887",2105,2,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,3,0,0,3,2
"1888",2106,2,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,0,0,0,0,4
"1889",2107,3,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,2,2,2,6,1
"1890",2108,3,1,"JOURNAL OF SOCIAL WORK EDUCATION",10,2005,0,0,1,0,0,1,4
